Location,Unique_Id,row,col,Genotype,PlHa,PHI,YdHa,YdPl,SW,PSN,SWP,HI,VPP,StWP,PlHa_cat
Caribia,21CARA323.000,26,4,GCDT_020,7.0,62.66666666666667,30.83333333333333,1.0571428571428572,,,,,,,3.0
Caribia,21CARA147.000,28,2,GCDT_021,14.0,73.07692307692308,190.8333333333333,3.2714285714285714,,,,,,,6.0
Caribia,21CARA478.000,45,6,GCDT_021,10.0,71.65354330708662,79.99999999999999,1.92,,,,,,,4.0
Caribia,21CARA007.000,7,1,GCDT_022,,,,,,,,,,,
Caribia,21CARA424.000,76,5,GCDT_022,10.0,69.11764705882354,27.499999999999996,0.6599999999999999,,,,,,,4.0
Caribia,21CARA118.000,57,2,GCDT_023,,,,,,,,,,,
Caribia,21CARA474.000,49,6,GCDT_023,3.0,59.49367088607595,21.666666666666664,1.7333333333333334,,,,,,,1.0
Caribia,21CARA091.000,84,2,GCDT_024,7.0,67.6056338028169,23.33333333333333,0.7999999999999999,,,,,,,3.0
Caribia,21CARA319.000,30,4,GCDT_024,9.0,70.75471698113208,74.58333333333331,1.9888888888888887,,,,,,,4.0
Caribia,21CARA008.000,8,1,GCDT_026,,,,,,,,,,,
Caribia,21CARA346.000,3,4,GCDT_026,,,,,,,,,,,
Caribia,21CARA092.000,83,2,GCDT_028,,,,,,,,,,,
Caribia,21CARA328.000,21,4,GCDT_028,,,,,,,,,,,
Caribia,21CARA238.000,64,3,GCDT_029,12.0,73.38709677419354,159.99999999999997,3.1999999999999997,,,,,,,5.0
Caribia,21CARA358.000,10,5,GCDT_029,,,,,,,,,,,
Caribia,21CARA064.000,64,1,GCDT_030,6.0,78.51851851851852,146.66666666666666,5.866666666666667,,,,,,,2.0
Caribia,21CARA443.000,80,6,GCDT_030,10.0,65.27777777777779,47.49999999999999,1.1400000000000001,,,,,,,4.0
Caribia,21CARA131.000,44,2,GCDT_032,,,,,,,,,,,
Caribia,21CARA372.000,24,5,GCDT_032,11.0,68.75,32.49999999999999,0.7090909090909091,,,,,,,5.0
Caribia,21CARA113.000,62,2,GCDT_033,13.0,75.177304964539,238.33333333333331,4.4,,,,,,,6.0
Caribia,21CARA330.000,19,4,GCDT_033,,,,,,,,,,,
Caribia,21CARA208.000,34,3,GCDT_034,,,,,,,,,,,
Caribia,21CARA404.000,56,5,GCDT_034,20.0,75.18796992481202,288.33333333333326,3.46,,,,,,,9.0
Caribia,21CARA107.000,68,2,GCDT_037,,,,,,,,,,,
Caribia,21CARA350.000,2,5,GCDT_037,,,,,,,,,,,
Caribia,21CARA185.000,11,3,GCDT_038,,,,,,,,,,,
Caribia,21CARA385.000,37,5,GCDT_038,16.0,77.77777777777779,86.66666666666666,1.3,,,,,,,7.0
Caribia,21CARA194.000,20,3,GCDT_041,,,,,,,,,,,
Caribia,21CARA352.000,4,5,GCDT_041,,,,,,,,,,,
Caribia,21CARA221.000,47,3,GCDT_042,16.0,75.86206896551725,280.41666666666663,4.20625,,,,,,,7.0
Caribia,21CARA513.000,10,6,GCDT_042,,,,,,,,,,,
Caribia,21CARA029.000,29,1,GCDT_045,,,,,,,,,,,
Caribia,21CARA438.000,85,6,GCDT_045,11.0,72.61904761904762,42.49999999999999,0.9272727272727272,,,,,,,5.0
Caribia,21CARA149.000,26,2,GCDT_046,11.0,68.68686868686868,71.24999999999999,1.5545454545454547,,,,,,,5.0
Caribia,21CARA536.000,14,7,GCDT_046,,,,,,,,,,,
Caribia,21CARA214.000,40,3,GCDT_048,,,,,,,,,,,
Caribia,21CARA400.000,52,5,GCDT_048,17.0,72.04301075268816,76.66666666666666,1.0823529411764705,,,,,,,8.0
Caribia,21CARA102.000,73,2,GCDT_049,18.0,68.96551724137932,134.99999999999997,1.7999999999999998,,,,,,,8.0
Caribia,21CARA274.000,75,4,GCDT_049,23.0,68.29268292682926,171.24999999999997,1.78695652173913,,,,,,,11.0
Caribia,21CARA084.000,84,1,GCDT_051,11.0,71.83098591549295,45.83333333333333,1.0,,,,,,,5.0
Caribia,21CARA373.000,25,5,GCDT_051,,,,,,,,,,,
Caribia,21CARA094.000,81,2,GCDT_052,13.0,72.72727272727273,66.66666666666666,1.2307692307692308,,,,,,,6.0
Caribia,21CARA463.000,60,6,GCDT_052,12.0,73.95833333333334,70.83333333333331,1.4166666666666667,,,,,,,5.0
Caribia,21CARA126.000,49,2,GCDT_053,21.0,77.24137931034483,363.33333333333326,4.152380952380953,,,,,,,10.0
Caribia,21CARA298.000,51,4,GCDT_053,19.0,74.99999999999999,216.24999999999997,2.731578947368421,,,,,,,9.0
Caribia,21CARA205.000,31,3,GCDT_054,,,,,,,,,,,
Caribia,21CARA347.000,2,4,GCDT_054,,,,,,,,,,,
Caribia,21CARA243.000,69,3,GCDT_055,8.0,72.34042553191489,55.0,1.6500000000000001,,,,,,,3.0
Caribia,21CARA506.000,17,6,GCDT_055,11.0,73.33333333333334,59.99999999999999,1.309090909090909,,,,,,,5.0
Caribia,21CARA245.000,71,3,GCDT_056,10.0,71.11111111111111,109.99999999999999,2.6399999999999997,,,,,,,4.0
Caribia,21CARA447.000,76,6,GCDT_056,8.0,75.34246575342466,25.83333333333333,0.775,,,,,,,3.0
Caribia,21CARA237.000,63,3,GCDT_058,26.0,76.47058823529412,178.3333333333333,1.646153846153846,,,,,,,12.0
Caribia,21CARA476.000,47,6,GCDT_058,17.0,77.33333333333333,112.49999999999999,1.588235294117647,,,,,,,8.0
Caribia,21CARA167.000,8,2,GCDT_059,,,,,,,,,,,
Caribia,21CARA306.000,43,4,GCDT_059,6.0,61.22448979591836,15.83333333333333,0.6333333333333333,,,,,,,2.0
Caribia,21CARA212.000,38,3,GCDT_060,9.0,70.3125,89.16666666666664,2.3777777777777778,,,,,,,4.0
Caribia,21CARA524.000,2,7,GCDT_060,,,,,,,,,,,
Caribia,21CARA224.000,50,3,GCDT_061,4.0,75.67567567567568,71.66666666666666,4.3,,,,,,,1.0
Caribia,21CARA458.000,65,6,GCDT_061,,,,,,,,,,,
Caribia,21CARA112.000,63,2,GCDT_062,18.0,61.76470588235294,25.83333333333333,0.34444444444444444,,,,,,,8.0
Caribia,21CARA296.000,53,4,GCDT_062,9.0,58.333333333333336,9.999999999999998,0.26666666666666666,,,,,,,4.0
Caribia,21CARA057.000,57,1,GCDT_063,18.0,69.84126984126985,85.83333333333331,1.1444444444444446,,,,,,,8.0
Caribia,21CARA285.000,64,4,GCDT_063,10.0,69.3877551020408,48.33333333333332,1.16,,,,,,,4.0
Caribia,21CARA036.000,36,1,GCDT_064,,,,,,,,,,,
Caribia,21CARA277.000,72,4,GCDT_064,15.0,69.23076923076923,114.99999999999999,1.84,,,,,,,7.0
Caribia,21CARA016.000,16,1,GCDT_065,,,,,,,,,,,
Caribia,21CARA539.000,17,7,GCDT_065,,,,,,,,,,,
Caribia,21CARA168.000,7,2,GCDT_066,12.0,72.04301075268816,80.41666666666666,1.6083333333333334,,,,,,,5.0
Caribia,21CARA382.000,34,5,GCDT_066,12.0,67.27272727272727,22.5,0.45,,,,,,,5.0
Caribia,21CARA161.000,14,2,GCDT_067,19.0,60.810810810810814,84.99999999999999,1.0736842105263158,,,,,,,9.0
Caribia,21CARA484.000,39,6,GCDT_067,,,,,,,,,,,
Caribia,21CARA001.000,1,1,GCDT_069,,,,,,,,,,,
Caribia,21CARA523.000,1,7,GCDT_069,11.0,70.37037037037037,37.49999999999999,0.8181818181818182,,,,,,,5.0
Caribia,21CARA129.000,46,2,GCDT_070,23.0,77.20588235294117,399.1666666666666,4.165217391304347,,,,,,,11.0
Caribia,21CARA297.000,52,4,GCDT_070,21.0,75.45454545454547,205.4166666666666,2.3476190476190473,,,,,,,10.0
Caribia,21CARA014.000,14,1,GCDT_071,,,,,,,,,,,
Caribia,21CARA479.000,44,6,GCDT_071,13.0,74.19354838709677,184.99999999999997,3.4153846153846152,,,,,,,6.0
Caribia,21CARA206.000,32,3,GCDT_073,15.0,73.11827956989247,76.24999999999999,1.22,,,,,,,7.0
Caribia,21CARA329.000,20,4,GCDT_073,15.0,65.51724137931035,29.16666666666666,0.4666666666666667,,,,,,,7.0
Caribia,21CARA068.000,68,1,GCDT_074,,,,,,,,,,,
Caribia,21CARA450.000,73,6,GCDT_074,,,,,,,,,,,
Caribia,21CARA095.000,80,2,GCDT_075,,,,,,,,,,,
Caribia,21CARA290.000,59,4,GCDT_075,16.0,58.139534883720934,29.16666666666666,0.4375,,,,,,,7.0
Caribia,21CARA178.000,4,3,GCDT_076,,,,,,,,,,,
Caribia,21CARA369.000,21,5,GCDT_076,,,,,,,,,,,
Caribia,21CARA248.000,74,3,GCDT_078,,,,,,,,,,,
Caribia,21CARA465.000,58,6,GCDT_078,5.0,70.0,39.16666666666666,1.8800000000000001,,,,,,,2.0
Caribia,21CARA265.000,84,4,GCDT_079,,,,,,,,,,,
Caribia,21CARA426.000,78,5,GCDT_079,11.0,71.29629629629629,85.83333333333331,1.8727272727272728,,,,,,,5.0
Caribia,21CARA145.000,30,2,GCDT_080,19.0,68.47826086956522,390.4166666666666,4.93157894736842,,,,,,,9.0
Caribia,21CARA394.000,46,5,GCDT_080,16.0,66.90647482014388,113.33333333333331,1.7,,,,,,,7.0
Caribia,21CARA075.000,75,1,GCDT_081,12.0,64.86486486486486,30.41666666666666,0.6083333333333333,,,,,,,5.0
Caribia,21CARA420.000,72,5,GCDT_081,8.0,65.21739130434783,25.83333333333333,0.775,,,,,,,3.0
Caribia,21CARA009.000,9,1,GCDT_083,4.0,76.85950413223142,164.16666666666663,9.85,,,,,,,1.0
Caribia,21CARA439.000,84,6,GCDT_083,7.0,68.25396825396825,23.33333333333333,0.7999999999999999,,,,,,,3.0
Caribia,21CARA133.000,42,2,GCDT_084,18.0,65.99999999999999,89.16666666666664,1.1888888888888889,,,,,,,8.0
Caribia,21CARA517.000,6,6,GCDT_084,,,,,,,,,,,
Caribia,21CARA124.000,51,2,GCDT_085,25.0,73.17073170731707,393.33333333333326,3.7760000000000002,,,,,,,12.0
Caribia,21CARA542.000,20,7,GCDT_085,,,,,,,,,,,
Caribia,21CARA017.000,17,1,GCDT_086,,,,,,,,,,,
Caribia,21CARA377.000,29,5,GCDT_086,,,,,,,,,,,
Caribia,21CARA196.000,22,3,GCDT_087,,,,,,,,,,,
Caribia,21CARA525.000,3,7,GCDT_087,,,,,,,,,,,
Caribia,21CARA222.000,48,3,GCDT_088,10.0,65.06024096385542,63.74999999999999,1.53,,,,,,,4.0
Caribia,21CARA343.000,6,4,GCDT_088,6.0,70.27027027027027,24.16666666666666,0.9666666666666667,,,,,,,2.0
Caribia,21CARA115.000,60,2,GCDT_089,12.0,47.61904761904761,10.833333333333332,0.21666666666666667,,,,,,,5.0
Caribia,21CARA395.000,47,5,GCDT_089,,,,,,,,,,,
Caribia,21CARA105.000,70,2,GCDT_090,,,,,,,,,,,
Caribia,21CARA405.000,57,5,GCDT_090,8.0,69.07216494845362,45.0,1.35,,,,,,,3.0
Caribia,21CARA134.000,41,2,GCDT_091,8.0,74.80314960629921,95.41666666666664,2.8625,,,,,,,3.0
Caribia,21CARA532.000,10,7,GCDT_091,,,,,,,,,,,
Caribia,21CARA015.000,15,1,GCDT_093,,,,,,,,,,,
Caribia,21CARA466.000,57,6,GCDT_093,,,,,,,,,,,
Caribia,21CARA034.000,34,1,GCDT_094,,,,,,,,,,,
Caribia,21CARA324.000,25,4,GCDT_094,,,,,,,,,,,
Caribia,21CARA257.000,83,3,GCDT_096,26.0,74.24242424242425,248.74999999999997,2.2961538461538464,,,,,,,12.0
Caribia,21CARA348.000,1,4,GCDT_096,,,,,,,,,,,
Caribia,21CARA234.000,60,3,GCDT_097,16.0,72.3076923076923,185.41666666666663,2.78125,,,,,,,7.0
Caribia,21CARA386.000,38,5,GCDT_097,3.0,70.65217391304348,28.33333333333333,2.2666666666666666,,,,,,,1.0
Caribia,21CARA233.000,59,3,GCDT_098,12.0,75.63025210084034,191.66666666666663,3.8333333333333335,,,,,,,5.0
Caribia,21CARA440.000,83,6,GCDT_098,,,,,,,,,,,
Caribia,21CARA192.000,18,3,GCDT_099,,,,,,,,,,,
Caribia,21CARA534.000,12,7,GCDT_099,,,,,,,,,,,
Caribia,21CARA154.000,21,2,GCDT_103,15.0,59.64912280701754,24.16666666666666,0.38666666666666666,,,,,,,7.0
Caribia,21CARA295.000,54,4,GCDT_103,,,,,,,,,,,
Caribia,21CARA182.000,8,3,GCDT_104,,,,,,,,,,,
Caribia,21CARA389.000,41,5,GCDT_104,,,,,,,,,,,
Caribia,21CARA143.000,32,2,GCDT_105,,,,,,,,,,,
Caribia,21CARA376.000,28,5,GCDT_105,,,,,,,,,,,
Caribia,21CARA097.000,78,2,GCDT_107,9.0,67.46987951807229,54.58333333333333,1.4555555555555557,,,,,,,4.0
Caribia,21CARA342.000,7,4,GCDT_107,,,,,,,,,,,
Caribia,21CARA162.000,13,2,GCDT_108,21.0,72.38095238095238,134.16666666666663,1.5333333333333332,,,,,,,10.0
Caribia,21CARA366.000,18,5,GCDT_108,,,,,,,,,,,
Caribia,21CARA186.000,12,3,GCDT_109,,,,,,,,,,,
Caribia,21CARA429.000,81,5,GCDT_109,,,,,,,,,,,
Caribia,21CARA058.000,58,1,GCDT_110,6.0,62.16216216216215,32.49999999999999,1.3,,,,,,,2.0
Caribia,21CARA360.000,12,5,GCDT_110,,,,,,,,,,,
Caribia,21CARA225.000,51,3,GCDT_111,17.0,73.46938775510205,431.24999999999994,6.088235294117647,,,,,,,8.0
Caribia,21CARA363.000,15,5,GCDT_111,,,,,,,,,,,
Caribia,21CARA103.000,72,2,GCDT_112,22.0,71.30434782608695,160.41666666666663,1.75,,,,,,,10.0
Caribia,21CARA353.000,5,5,GCDT_112,,,,,,,,,,,
Caribia,21CARA096.000,79,2,GCDT_113,15.0,71.42857142857143,170.83333333333331,2.7333333333333334,,,,,,,7.0
Caribia,21CARA500.000,23,6,GCDT_113,10.0,68.04123711340206,142.49999999999997,3.4200000000000004,,,,,,,4.0
Caribia,21CARA117.000,58,2,GCDT_114,16.0,68.62745098039215,127.49999999999999,1.9125,,,,,,,7.0
Caribia,21CARA289.000,60,4,GCDT_114,10.0,69.04761904761905,54.99999999999999,1.3199999999999998,,,,,,,4.0
Caribia,21CARA055.000,55,1,GCDT_115,,,,,,,,,,,
Caribia,21CARA470.000,53,6,GCDT_115,,,,,,,,,,,
Caribia,21CARA012.000,12,1,GCDT_117,,,,,,,,,,,
Caribia,21CARA416.000,68,5,GCDT_117,,,,,,,,,,,
Caribia,21CARA072.000,72,1,GCDT_118,,,,,,,,,,,
Caribia,21CARA468.000,55,6,GCDT_118,,,,,,,,,,,
Caribia,21CARA023.000,23,1,GCDT_120,,,,,,,,,,,
Caribia,21CARA292.000,57,4,GCDT_120,8.0,69.56521739130436,62.91666666666665,1.8875,,,,,,,3.0
Caribia,21CARA088.000,87,2,GCDT_121,,,,,,,,,,,
Caribia,21CARA365.000,17,5,GCDT_121,,,,,,,,,,,
Caribia,21CARA151.000,24,2,GCDT_122,12.0,52.27272727272726,8.333333333333332,0.16666666666666666,,,,,,,5.0
Caribia,21CARA406.000,58,5,GCDT_122,,,,,,,,,,,
Caribia,21CARA025.000,25,1,GCDT_124,,,,,,,,,,,
Caribia,21CARA492.000,31,6,GCDT_124,20.0,60.416666666666664,20.83333333333333,0.25,,,,,,,9.0
Caribia,21CARA089.000,86,2,GCDT_125,,,,,,,,,,,
Caribia,21CARA449.000,74,6,GCDT_125,,,,,,,,,,,
Caribia,21CARA201.000,27,3,GCDT_126,,,,,,,,,,,
Caribia,21CARA522.000,1,6,GCDT_126,8.0,65.9090909090909,29.999999999999996,0.9,,,,,,,3.0
Caribia,21CARA069.000,69,1,GCDT_127,11.0,68.67469879518072,28.33333333333333,0.6181818181818182,,,,,,,5.0
Caribia,21CARA475.000,48,6,GCDT_127,,,,,,,,,,,
Caribia,21CARA066.000,66,1,GCDT_128,13.0,62.5,57.49999999999999,1.0615384615384615,,,,,,,6.0
Caribia,21CARA414.000,66,5,GCDT_128,27.0,70.64220183486239,93.33333333333331,0.8296296296296296,,,,,,,13.0
Caribia,21CARA013.000,13,1,GCDT_129,18.0,69.14893617021276,85.0,1.1333333333333335,,,,,,,8.0
Caribia,21CARA469.000,54,6,GCDT_129,,,,,,,,,,,
Caribia,21CARA136.000,39,2,GCDT_130,8.0,73.27586206896552,57.49999999999999,1.725,,,,,,,3.0
Caribia,21CARA327.000,22,4,GCDT_130,8.0,65.15151515151516,17.499999999999996,0.525,,,,,,,3.0
Caribia,21CARA252.000,78,3,GCDT_131,8.0,69.89247311827957,57.08333333333332,1.7125,,,,,,,3.0
Caribia,21CARA496.000,27,6,GCDT_131,19.0,76.66666666666667,169.99999999999997,2.1473684210526316,,,,,,,9.0
Caribia,21CARA042.000,42,1,GCDT_133,13.0,69.1358024691358,139.58333333333331,2.576923076923077,,,,,,,6.0
Caribia,21CARA433.000,85,5,GCDT_133,22.0,69.23076923076923,140.83333333333331,1.5363636363636362,,,,,,,10.0
Caribia,21CARA063.000,63,1,GCDT_135,7.0,71.1864406779661,54.16666666666666,1.8571428571428572,,,,,,,3.0
Caribia,21CARA280.000,69,4,GCDT_135,10.0,70.0,62.49999999999999,1.5,,,,,,,4.0
Caribia,21CARA271.000,78,4,GCDT_136,10.0,64.17910447761194,25.416666666666664,0.6100000000000001,,,,,,,4.0
Caribia,21CARA527.000,5,7,GCDT_136,,,,,,,,,,,
Caribia,21CARA152.000,23,2,GCDT_139,,,,,,,,,,,
Caribia,21CARA455.000,68,6,GCDT_139,10.0,68.42105263157895,28.33333333333333,0.6799999999999999,,,,,,,4.0
Caribia,21CARA155.000,20,2,GCDT_141,,,,,,,,,,,
Caribia,21CARA503.000,20,6,GCDT_141,,,,,,,,,,,
Caribia,21CARA267.000,82,4,GCDT_142,,,,,,,,,,,
Caribia,21CARA337.000,12,4,GCDT_142,,,,,,,,,,,
Caribia,21CARA104.000,71,2,GCDT_143,13.0,74.3421052631579,174.5833333333333,3.223076923076923,,,,,,,6.0
Caribia,21CARA336.000,13,4,GCDT_143,,,,,,,,,,,
Caribia,21CARA157.000,18,2,GCDT_144,,,,,,,,,,,
Caribia,21CARA380.000,32,5,GCDT_144,,,,,,,,,,,
Caribia,21CARA122.000,53,2,GCDT_146,22.0,75.0,469.58333333333326,5.122727272727273,,,,,,,10.0
Caribia,21CARA310.000,39,4,GCDT_146,5.0,67.85714285714286,27.499999999999996,1.3199999999999998,,,,,,,2.0
Caribia,21CARA022.000,22,1,GCDT_149,16.0,65.42056074766356,106.66666666666666,1.6,,,,,,,7.0
Caribia,21CARA293.000,56,4,GCDT_149,10.0,67.28971962616824,129.99999999999997,3.12,,,,,,,4.0
Caribia,21CARA087.000,87,1,GCDT_150,8.0,66.66666666666667,63.33333333333332,1.9,,,,,,,3.0
Caribia,21CARA304.000,45,4,GCDT_150,9.0,56.81818181818181,18.333333333333332,0.48888888888888893,,,,,,,4.0
Caribia,21CARA268.000,81,4,GCDT_151,,,,,,,,,,,
Caribia,21CARA533.000,11,7,GCDT_151,,,,,,,,,,,
Caribia,21CARA177.000,3,3,GCDT_152,,,,,,,,,,,
Caribia,21CARA499.000,24,6,GCDT_152,7.0,50.0,14.166666666666664,0.4857142857142857,,,,,,,3.0
Caribia,21CARA169.000,6,2,GCDT_153,12.0,57.89473684210527,39.58333333333333,0.7916666666666666,,,,,,,5.0
Caribia,21CARA364.000,16,5,GCDT_153,1.0,,,,,,,,,,0.0
Caribia,21CARA082.000,82,1,GCDT_154,2.0,68.05555555555556,32.91666666666666,3.9499999999999997,,,,,,,0.0
Caribia,21CARA459.000,64,6,GCDT_154,9.0,65.38461538461539,85.83333333333331,2.288888888888889,,,,,,,4.0
Caribia,21CARA027.000,27,1,GCDT_155,5.0,64.70588235294117,47.49999999999999,2.2800000000000002,,,,,,,2.0
Caribia,21CARA284.000,65,4,GCDT_155,,,,,,,,,,,
Caribia,21CARA204.000,30,3,GCDT_156,11.0,67.03296703296702,56.66666666666666,1.2363636363636366,,,,,,,5.0
Caribia,21CARA312.000,37,4,GCDT_156,,,,,,,,,,,
Caribia,21CARA226.000,52,3,GCDT_158,10.0,67.36842105263158,63.33333333333332,1.52,,,,,,,4.0
Caribia,21CARA393.000,45,5,GCDT_158,15.0,68.8888888888889,165.8333333333333,2.6533333333333333,,,,,,,7.0
Caribia,21CARA246.000,72,3,GCDT_159,10.0,68.0,58.33333333333332,1.4,,,,,,,4.0
Caribia,21CARA357.000,9,5,GCDT_159,,,,,,,,,,,
Caribia,21CARA207.000,33,3,GCDT_161,9.0,58.730158730158735,35.41666666666666,0.9444444444444444,,,,,,,4.0
Caribia,21CARA538.000,16,7,GCDT_161,4.0,62.79069767441862,11.666666666666664,0.7,,,,,,,1.0
Caribia,21CARA262.000,87,4,GCDT_163,11.0,65.88235294117646,41.66666666666666,0.9090909090909091,,,,,,,5.0
Caribia,21CARA396.000,48,5,GCDT_163,13.0,64.58333333333334,67.49999999999999,1.2461538461538462,,,,,,,6.0
Caribia,21CARA077.000,77,1,GCDT_164,14.0,64.1304347826087,15.83333333333333,0.2714285714285714,,,,,,,6.0
Caribia,21CARA275.000,74,4,GCDT_164,13.0,67.3076923076923,92.0833333333333,1.6999999999999997,,,,,,,6.0
Caribia,21CARA138.000,37,2,GCDT_165,12.0,62.5,44.58333333333332,0.8916666666666666,,,,,,,5.0
Caribia,21CARA345.000,4,4,GCDT_165,,,,,,,,,,,
Caribia,21CARA269.000,80,4,GCDT_168,12.0,64.28571428571429,29.999999999999996,0.6,,,,,,,5.0
Caribia,21CARA483.000,40,6,GCDT_168,9.0,62.121212121212125,33.33333333333333,0.8888888888888888,,,,,,,4.0
Caribia,21CARA159.000,16,2,GCDT_169,13.0,62.5,54.58333333333332,1.0076923076923077,,,,,,,6.0
Caribia,21CARA514.000,9,6,GCDT_169,7.0,63.33333333333333,26.666666666666664,0.9142857142857144,,,,,,,3.0
Caribia,21CARA146.000,29,2,GCDT_170,17.0,66.23376623376622,61.66666666666665,0.8705882352941176,,,,,,,8.0
Caribia,21CARA374.000,26,5,GCDT_170,,,,,,,,,,,
Caribia,21CARA158.000,17,2,GCDT_171,,,,,,,,,,,
Caribia,21CARA309.000,40,4,GCDT_171,,,,,,,,,,,
Caribia,21CARA081.000,81,1,GCDT_172,13.0,68.42105263157895,37.08333333333333,0.6846153846153846,,,,,,,6.0
Caribia,21CARA272.000,77,4,GCDT_172,16.0,68.42105263157895,46.24999999999999,0.69375,,,,,,,7.0
Caribia,21CARA176.000,2,3,GCDT_173,,,,,,,,,,,
Caribia,21CARA422.000,74,5,GCDT_173,11.0,63.63636363636363,21.666666666666664,0.4727272727272727,,,,,,,5.0
Caribia,21CARA011.000,11,1,GCDT_175,18.0,66.23376623376622,32.916666666666664,0.4388888888888889,,,,,,,8.0
Caribia,21CARA442.000,81,6,GCDT_175,5.0,67.12328767123287,22.5,1.08,,,,,,,2.0
Caribia,21CARA044.000,44,1,GCDT_176,12.0,61.111111111111114,85.41666666666666,1.7083333333333333,,,,,,,5.0
Caribia,21CARA486.000,37,6,GCDT_176,17.0,63.541666666666664,147.49999999999997,2.0823529411764703,,,,,,,8.0
Caribia,21CARA197.000,23,3,GCDT_177,15.0,67.12328767123287,30.83333333333333,0.49333333333333335,,,,,,,7.0
Caribia,21CARA445.000,78,6,GCDT_177,5.0,59.32203389830508,19.166666666666664,0.9199999999999999,,,,,,,2.0
Caribia,21CARA142.000,33,2,GCDT_178,,,,,,,,,,,
Caribia,21CARA530.000,8,7,GCDT_178,,,,,,,,,,,
Caribia,21CARA106.000,69,2,GCDT_180,,,,,,,,,,,
Caribia,21CARA294.000,55,4,GCDT_180,8.0,51.35135135135135,24.58333333333333,0.7375,,,,,,,3.0
Caribia,21CARA164.000,11,2,GCDT_181,,,,,,,,,,,
Caribia,21CARA427.000,79,5,GCDT_181,,,,,,,,,,,
Caribia,21CARA128.000,47,2,GCDT_182,13.0,65.71428571428571,260.83333333333326,4.815384615384615,,,,,,,6.0
Caribia,21CARA435.000,87,5,GCDT_182,12.0,70.10309278350516,80.83333333333331,1.6166666666666665,,,,,,,5.0
Caribia,21CARA223.000,49,3,GCDT_184,1.0,,,,,,,,,,0.0
Caribia,21CARA519.000,4,6,GCDT_184,8.0,70.70707070707071,42.49999999999999,1.275,,,,,,,3.0
Caribia,21CARA076.000,76,1,GCDT_185,8.0,65.27777777777779,66.24999999999999,1.9875,,,,,,,3.0
Caribia,21CARA384.000,36,5,GCDT_185,8.0,56.666666666666664,23.33333333333333,0.7,,,,,,,3.0
Caribia,21CARA098.000,77,2,GCDT_186,5.0,67.16417910447761,23.33333333333333,1.1199999999999999,,,,,,,2.0
Caribia,21CARA333.000,16,4,GCDT_186,,,,,,,,,,,
Caribia,21CARA061.000,61,1,GCDT_187,16.0,71.08433734939759,124.5833333333333,1.86875,,,,,,,7.0
Caribia,21CARA446.000,77,6,GCDT_187,7.0,65.21739130434783,15.83333333333333,0.5428571428571428,,,,,,,3.0
Caribia,21CARA111.000,64,2,GCDT_188,18.0,62.96296296296296,74.99999999999999,1.0,,,,,,,8.0
Caribia,21CARA520.000,3,6,GCDT_188,,,,,,,,,,,
Caribia,21CARA229.000,55,3,GCDT_189,,,,,,,,,,,
Caribia,21CARA354.000,6,5,GCDT_189,,,,,,,,,,,
Caribia,21CARA056.000,56,1,GCDT_190,,,,,,,,,,,
Caribia,21CARA300.000,49,4,GCDT_190,15.0,60.86956521739131,40.83333333333333,0.6533333333333334,,,,,,,7.0
Caribia,21CARA266.000,83,4,GCDT_191,,,,,,,,,,,
Caribia,21CARA494.000,29,6,GCDT_191,22.0,72.5,194.99999999999997,2.127272727272727,,,,,,,10.0
Caribia,21CARA018.000,18,1,GCDT_192,,,,,,,,,,,
Caribia,21CARA313.000,36,4,GCDT_192,9.0,65.93406593406593,56.24999999999999,1.5,,,,,,,4.0
Caribia,21CARA195.000,21,3,GCDT_193,6.0,55.769230769230774,18.333333333333332,0.7333333333333334,,,,,,,2.0
Caribia,21CARA464.000,59,6,GCDT_193,,,,,,,,,,,
Caribia,21CARA191.000,17,3,GCDT_194,,,,,,,,,,,
Caribia,21CARA502.000,21,6,GCDT_194,4.0,57.37704918032788,39.16666666666666,2.35,,,,,,,1.0
Caribia,21CARA114.000,61,2,GCDT_196,18.0,65.11627906976743,27.499999999999996,0.36666666666666664,,,,,,,8.0
Caribia,21CARA490.000,33,6,GCDT_196,17.0,70.65868263473054,153.33333333333331,2.164705882352941,,,,,,,8.0
Caribia,21CARA263.000,86,4,GCDT_197,3.0,69.91150442477876,69.99999999999999,5.6000000000000005,,,,,,,1.0
Caribia,21CARA379.000,31,5,GCDT_197,,,,,,,,,,,
Caribia,21CARA086.000,86,1,GCDT_198,11.0,71.55963302752293,41.66666666666666,0.9090909090909091,,,,,,,5.0
Caribia,21CARA485.000,38,6,GCDT_198,,,,,,,,,,,
Caribia,21CARA188.000,14,3,GCDT_199,,,,,,,,,,,
Caribia,21CARA302.000,47,4,GCDT_199,7.0,63.291139240506325,33.33333333333333,1.1428571428571428,,,,,,,3.0
Caribia,21CARA085.000,85,1,GCDT_200,,,,,,,,,,,
Caribia,21CARA477.000,46,6,GCDT_200,13.0,65.82278481012658,53.33333333333333,0.9846153846153847,,,,,,,6.0
Caribia,21CARA235.000,61,3,GCDT_201,26.0,73.8562091503268,617.9166666666665,5.703846153846153,,,,,,,12.0
Caribia,21CARA497.000,26,6,GCDT_201,10.0,72.18543046357617,184.16666666666663,4.42,,,,,,,4.0
Caribia,21CARA121.000,54,2,GCDT_202,26.0,74.3421052631579,536.2499999999999,4.949999999999999,,,,,,,12.0
